,FIPS,Normalized Median Income,Poverty Fraction
95,2270,0.7029005431642609,30.9
96,2275,1.116277101107579,10.5
97,2282,1.2111424069033772,14.1
98,2290,0.7467649960034354,22.7
99,4000,1.1323165671695983,16.5
100,4001,0.6730996801330887,35.4
101,4003,1.0178319724515619,16.2
102,4005,1.1570963799552687,18.0
103,4007,0.8546013482667798,20.7
104,4009,0.9439806917573077,21.5
105,4011,1.3216287579074029,10.9
106,4012,0.7191957108591529,25.4
107,4013,1.238618709635706,15.1
108,4015,0.926639471927936,17.8
109,4017,0.8102254921618597,27.4
110,4019,1.0052096100288423,18.9
111,4021,1.1410801594962376,13.7
112,4023,0.826264958223879,25.0
113,4025,0.9492806892386706,14.2
114,4027,0.8891675599105808,19.2
115,5000,0.8807294060257793,18.5
116,5001,0.8761965134430347,17.2
117,5003,0.8315649557052419,21.7
118,5005,0.7875145380421599,16.5
119,5007,1.1442880527086416,13.1
120,5009,0.8602500297929692,16.3
121,5011,0.6792597649250237,27.6
122,5013,0.8008807597605093,17.0
123,5015,0.8137355782131132,17.3
124,5017,0.5854637568666934,32.8
125,5019,0.7870263803794028,22.1
126,5021,0.710571592150444,20.3
127,5023,0.873639497114307,17.5
128,5025,0.8943978205829783,16.0
129,5027,0.7582715694827101,25.7
130,5029,0.8451171422474988,19.6
131,5031,0.9188057037208339,17.9
132,5033,0.9209442991957698,17.6
133,5035,0.7926518163026037,28.3
134,5037,0.8303794299528318,18.2
135,5039,0.7079215934097626,23.3
136,5041,0.6679391562696564,25.8
137,5043,0.7363277202616286,23.4
138,5045,1.124854728610311,14.3
139,5047,0.7360952642317443,18.8
140,5049,0.716685185736402,23.0
141,5051,0.8700131830481114,14.7
142,5053,1.1299687612677665,12.1
143,5055,0.8832631767515187,14.4
144,5057,0.7144536078495124,27.3
145,5059,0.8458377559401402,17.2
146,5061,0.7251698308271805,19.6
147,5063,0.801671110262116,20.8
148,5065,0.7006922108803596,24.2
149,5067,0.6738202938257302,28.4
150,5069,0.7993930411692495,24.7
151,5071,0.7486478898454986,19.8
152,5073,0.6497378491297128,25.7
153,5075,0.7216597447759269,23.5
154,5077,0.5512927204736957,42.6
155,5079,0.7890719934423849,31.5
156,5081,0.8083890895257734,15.1
157,5083,0.7630834093013159,20.7
158,5085,1.183433648141164,13.1
159,5087,0.7698246341679618,18.7
160,5089,0.7814474356621787,20.4
161,5091,0.9032079041155948,19.0
162,5093,0.7824469965906813,23.4
163,5095,0.6056409402606538,27.5
164,5097,0.7493917491411284,20.5
165,5099,0.7289821097172836,21.5
166,5101,0.6834904646689186,25.5
167,5103,0.7529948176043356,21.9
168,5105,0.8705710775198338,18.6
169,5107,0.5678203441984722,34.7
170,5109,0.7747294563985213,18.8
171,5111,0.7317250908699188,26.3
172,5113,0.6944623892794594,21.9
173,5115,0.8885399286298931,18.4
174,5117,0.8121083860039228,18.8
175,5119,0.9788026050339815,16.7
176,5121,0.7403027183726508,20.0
177,5123,0.6713330143059678,31.8
178,5125,1.2234160852812703,8.5
179,5127,0.6955549326199157,24.5
180,5129,0.5903685790972529,27.0
181,5131,0.9086241296118999,17.6
182,5133,0.8426066171247479,22.9
183,5135,0.6729602065151581,21.9
184,5137,0.6499470595566087,23.3
185,5139,0.8137123326101248,23.3
186,5141,0.7970219896644293,18.7
187,5143,0.9553477916186518,18.7
188,5145,0.9018364135392772,16.5
189,5147,0.6219128623525575,27.4
190,5149,0.7833535751072302,18.6
191,6000,1.3697471560934609,14.2
192,6001,1.5866983687845135,10.8
193,6003,1.055141165247998,17.3
194,6005,1.2659787843530925,11.3
195,6007,0.9576258607115183,18.5
196,6009,1.1986362724956,11.3
197,6011,1.1035152650669287,13.4
198,6013,1.7453728547835625,9.5
199,6015,0.8891908055135692,23.1
200,6017,1.598786082338499,7.6
201,6019,1.0511429215339874,21.5
202,6021,0.9740837476273294,15.8
203,6023,0.8364930235387898,19.0
204,6025,0.8797530907002651,22.8
205,6027,1.0248986357600456,12.5
206,6029,1.0911021130711052,22.2
207,6031,1.0251775829959069,19.5
208,6033,0.8576465222582645,22.1
209,6035,1.0780613297945938,18.2
210,6037,1.2639796624960873,16.0
211,6039,0.9941911942123246,20.6
212,6041,2.014417463771695,7.3
213,6043,0.9943306678302553,13.5
214,6045,0.964413576784141,17.5
215,6047,0.9280109625042536,24.6
216,6049,0.7970917264733945,19.0
217,6051,1.2546349300947368,11.7
218,6053,1.3400392754742425,17.2
219,6055,1.5567580321354106,8.6
220,6057,1.3308107710878343,10.1
221,6059,1.6675233303752977,10.7
222,6061,1.644649657034679,7.2
223,6063,0.9922153179583078,12.3
224,6065,1.2820182504151119,13.9
225,6067,1.2204406480987506,15.3
226,6069,1.424513796734211,13.9
227,6071,1.2119560030079723,17.0
228,6073,1.397130476413836,12.5
229,6075,1.6329338731285084,11.7
230,6077,1.2134437215992322,15.7
231,6079,1.293338859070479,13.2
232,6081,1.9683911698545962,7.6
233,6083,1.3611462829877403,15.0
234,6085,1.9756437979869876,9.1
235,6087,1.4137045913445891,13.9
236,6089,0.9891468983638345,15.5
237,6091,0.9713872576806711,13.1
238,6093,0.9116460580003962,16.1
239,6095,1.5128005968842824,10.7
240,6097,1.4408787012380684,9.5
241,6099,1.1285740250884604,17.0
242,6101,1.1174858724629775,14.8
243,6103,0.8874938764954136,18.9
244,6105,0.7797969978499998,18.2
245,6107,0.9269416647667857,23.0
246,6109,1.1164165747255095,14.2
247,6111,1.6561562305139537,10.5
248,6113,1.3045432397109042,15.7
249,6115,0.9518377055673983,19.5
250,8000,1.2955936825603571,12.6
251,8001,1.2501252831149807,13.3
252,8003,0.835911883464079,22.2
253,8005,1.3040550820481471,12.3
254,8007,1.0695999303068038,12.9
255,8009,0.7592013936022475,18.3
256,8011,0.7180566763127196,37.2
257,8013,1.482069909733573,12.9
258,8014,1.8039982655203926,4.9
259,8015,0.9903091785132562,12.0
260,8017,0.9769197111919183,13.4
261,8019,1.493320781579975,8.1
262,8021,0.6879303748397095,24.5
263,8023,0.5755146387876438,27.4
264,8025,0.6765400293753769,53.0
265,8027,1.066926685963134,13.9
266,8029,0.9653434009036783,13.9
267,8031,1.0854069403389388,18.8
268,8033,1.0053258380437844,12.4
269,8035,2.3349510833792086,3.3
270,8037,1.7252886538015557,8.0
271,8039,1.7927706392769789,5.4
272,8041,1.2929436838196757,11.5
273,8043,0.9231758770826595,18.1
274,8045,1.4578712370226135,8.6
275,8047,1.3861817974062836,7.3
276,8049,1.3531033043537424,8.5
277,8051,1.0625797582042968,13.4
278,8053,1.1244363077565191,11.2
279,8055,0.7014593157789779,26.9
280,8057,0.9609034907328875,15.0
281,8059,1.5355812878129476,8.1
282,8061,0.8584833639658482,14.8
283,8063,0.9455613927605212,15.4
284,8065,1.0212955672968385,13.8
285,8067,1.3159335851752367,11.6
286,8069,1.308285781792042,14.7
287,8071,0.8502079293019658,18.5
288,8073,0.8702921302839726,16.7
289,8075,0.9287315761968951,17.0
290,8077,1.2155125802652027,11.8
291,8079,1.0035591722166635,10.5
292,8081,1.2695586072133114,10.1
293,8083,0.9497920925044161,16.9
294,8085,1.1182994685675727,12.8
295,8087,0.9633210334436846,14.4
296,8089,0.7060386995676994,23.6
297,8091,1.3903195147382248,8.5
298,8093,1.4209339738739921,9.1
299,8095,0.9339618368692927,12.4
300,8097,1.6121290584538601,6.5
301,8099,0.7821215581488432,23.1
302,8101,0.9069504461967326,16.9
303,8103,1.3718857515683969,7.7
304,8105,0.8831701943395649,17.0
305,8107,1.5084536691254453,6.4
306,8109,0.6710075758641297,30.1
307,8111,0.8892140511165577,13.5
308,8113,1.3974094236496972,10.7
309,8115,0.8214066271992964,15.5
310,8117,1.5330940082931852,8.7
311,8119,1.2535888779602573,8.2
312,8121,0.947909198662353,12.1
313,8123,1.2686985199027392,14.8
314,8125,0.9952140007438157,13.3
315,9000,1.555270313544151,9.3
316,9001,1.8338921109635182,8.2
317,9003,1.4403440523693343,10.1
318,9005,1.5734483750811061,6.5
319,9007,1.7323553171100396,5.7
320,9009,1.4037554732655395,11.9
321,9011,1.4749335096161238,7.9
322,9013,1.8241057121053876,6.7
323,9015,1.3097037635743365,9.8
324,10000,1.3246506862958993,11.2
325,10001,1.1828292624634649,13.6
326,10003,1.442412911035305,10.1
327,10005,1.1628380438934118,12.2
328,11000,1.3693054896366808,17.6
329,11001,1.3693054896366808,17.6
330,12000,1.040356961747354,15.0
331,12001,0.8972105385445789,23.0
332,12003,1.0812227318010208,17.2
333,12005,1.0211793392818962,14.4
334,12007,0.8917013306363201,22.5
335,12009,1.0619288813206207,11.6
336,12011,1.1337345489518926,13.0
337,12013,0.7652452503792403,20.8
338,12015,0.9501407765492427,12.2
339,12017,0.8801017747450917,15.8
340,12019,1.3449440977048022,9.2
341,12021,1.2537283515781878,12.6
342,12023,0.8582973991419407,19.1
343,12027,0.7854921705821661,25.6
344,12029,0.7035979112539139,23.7
345,12031,1.0925898316623648,15.3
346,12033,0.9482811283101679,18.9
347,12035,1.1680683045658093,11.3
348,12037,0.7893276950752577,23.1
349,12039,0.803600495310156,26.0
350,12041,0.8633184493874424,18.0
351,12043,0.8117364563561078,21.5
352,12045,0.8288452201555951,23.0
353,12047,0.7214970255550079,28.5
354,12049,0.7840276975938948,28.4
355,12051,0.8335408319592588,22.6
356,12053,0.9380065717892802,13.1
357,12055,0.776426385416677,19.9
358,12057,1.095542023241896,15.2
359,12059,0.7406281568144889,24.0
360,12061,1.01548416654973,13.8
361,12063,0.8360978482879865,22.0
362,12065,0.8878193149372516,19.1
363,12067,0.8296123250542135,24.6
364,12069,0.9874499693456789,12.6
365,12071,1.060557390744303,12.8
366,12073,0.946677181703966,22.3
367,12075,0.7561329740077742,21.8
368,12077,0.8556474004012593,23.1
369,12079,0.7246584275614348,26.2
370,12081,1.0591859001679855,14.4
371,12083,0.9062995693130564,15.9
372,12085,1.1704393560706297,13.5
373,12086,0.9616008588225404,17.7
374,12087,1.1562362926446965,12.6
375,12089,1.2826923729017763,11.5
376,12091,1.1440323510757688,12.5
377,12093,0.8217088200381459,22.3
378,12095,1.0884986055364005,14.3
379,12097,0.9908670729849786,15.8
380,12099,1.1543766444056218,14.4
381,12101,0.9365420988010088,13.2
382,12103,1.0042100491003396,13.3
383,12105,0.9742929580542253,16.8
384,12107,0.7320505293117568,25.6
385,12109,1.445411593820813,8.7
386,12111,1.035475385119783,15.6
387,12113,1.2417568660391445,11.4
388,12115,1.068205194127498,12.7
389,12117,1.3064261335529672,10.4
390,12119,1.0829196608191765,15.6
391,12121,0.7989978659184461,19.7
392,12123,0.7959294463239729,23.8
393,12125,0.8851228249905934,26.5
394,12127,0.9621355076912744,15.2
395,12129,1.1163003467105674,14.1
396,12131,0.9961670704663416,15.8
397,12133,0.8489061755346134,21.0
398,13000,1.1034455282579634,16.6
399,13001,0.7613399890771834,22.8
400,13003,0.6721931016165398,26.1
401,13005,0.7008084388953019,22.3
402,13007,0.7400702623427665,29.2
403,13009,0.8607614330587147,21.2
404,13011,1.0001653141803521,16.2
405,13013,1.1126275414383948,12.2
406,13015,1.0921016739996077,14.9
407,13017,0.6674045074009225,26.0
408,13019,0.7704057742426725,23.0
409,13021,0.8686184468688053,21.8
410,13023,0.8975127313834286,20.2
411,13025,0.8050184770924504,19.9
412,13027,0.738489561339553,22.3
413,13029,1.3503835688040955,12.1
414,13031,0.7870496259823911,26.1
415,13033,0.7213343063340889,26.9
416,13035,0.9979569818964509,16.1
417,13037,0.6718444175717133,33.5
418,13039,1.1525402417695356,15.2
419,13043,0.7210786047012161,25.2
420,13045,1.049724939751693,17.4
421,13047,1.018482849335238,13.1
422,13049,0.8095048784692183,25.8
423,13051,0.986334180402234,16.3
424,13053,0.946677181703966,26.5
425,13055,0.7750548948403594,19.9
426,13057,1.5568045233413876,8.3
427,13059,0.7607588490024726,36.3
428,13061,0.6024098014452616,31.5
429,13063,0.998979788427942,16.4
430,13065,0.6922308113925697,25.0
431,13067,1.4619857087515662,11.4
432,13069,0.7383035965156455,25.9
433,13071,0.7158018528228416,22.0
434,13073,1.6036211677600933,6.8
435,13075,0.7257277252989028,22.0
436,13077,1.3912028476517853,10.1
437,13079,0.9660872601993082,20.2
438,13081,0.6618720538896752,31.8
439,13083,0.9018596591422656,18.3
440,13085,1.237014763029504,11.9
441,13087,0.7007154564833481,25.2
442,13089,1.1644187448966252,17.0
443,13091,0.7611307786502874,23.4
444,13093,0.7259369357257988,30.1
445,13095,0.7660123552778586,28.0
446,13097,1.1808301406064596,12.3
447,13099,0.6293979465148333,35.9
448,13101,0.662290474743467,27.2
449,13103,1.2710230802015827,10.9
450,13105,0.7639667422148764,20.8
451,13107,0.6285146136012727,26.5
452,13109,0.7092930839860802,27.9
453,13111,0.7833303295042418,18.8
454,13113,1.8013250211767227,5.5
455,13115,0.9224320177870295,19.8
456,13117,1.96581090792288,6.6
457,13119,0.8140842622579396,20.0
458,13121,1.3090296410876718,17.6
459,13123,0.8897254543823032,20.5
460,13125,0.7933491843922568,18.5
461,13127,1.0782705402214896,16.8
462,13129,0.9449802526858103,17.7
463,13131,0.744812365352407,23.8
464,13133,0.8975824681923938,19.9
465,13135,1.3652607547166933,13.7
466,13137,0.863992571874107,17.7
467,13139,1.1467985778313925,15.1
468,13141,0.5835111262156649,31.6
469,13143,0.8637136246382457,19.2
470,13145,1.4726321949202688,8.8
471,13147,0.8215693464202154,19.7
472,13149,0.8565074877118313,20.4
473,13151,1.4852080661370115,7.6
474,13153,1.1793191764122113,13.7
475,13155,0.8286825009346761,23.3
476,13157,1.1760183007878537,14.3
477,13159,1.0450758191540062,15.5
478,13161,0.7311904420011848,23.8
479,13163,0.693532565159922,26.5
480,13165,0.6122891827153459,28.7
481,13167,0.6341168039214853,31.0
482,13169,1.1534003290801076,13.3
483,13171,0.9368442916398585,18.8
484,13173,0.8639460806681302,21.3
485,13175,0.8479066146061108,22.4
486,13177,1.326022176872217,10.0
487,13179,0.9594622633476045,17.3
488,13181,0.8410026705185459,20.9
489,13183,0.8684092364419094,23.0
490,13185,0.88665703478783,23.6
491,13187,1.05095695671008,16.5
492,13189,0.7844926096536634,20.2
493,13191,0.8056693539761266,21.2
494,13193,0.6469483767711007,28.1
495,13195,0.9500710397402773,18.3
496,13197,0.7688483188424475,24.7
497,13199,0.8103649657797902,20.0
498,13201,0.746741750400447,23.6
499,13205,0.8073895285972708,26.1
500,13207,1.2507296687926799,13.0
501,13209,0.7857711178180273,25.3
502,13211,1.029687229975663,15.5
503,13213,0.8966526440728565,20.6
504,13215,0.9079732527282237,17.5
505,13217,1.1654647970311047,12.8
506,13219,1.7348193510268135,8.4
507,13221,0.9725030466241159,15.8
508,13223,1.4798848230526602,7.2
509,13225,0.9111114091316623,22.5
510,13227,1.180644175782552,12.0
511,13229,0.8246377660146886,20.2
512,13231,1.2941757007780628,12.1
513,13233,0.8830772119276111,22.5
514,13235,0.8177803131331006,23.2
515,13237,0.9671100667307992,16.9
516,13239,0.668822489183217,26.0
517,13241,0.8574605574343571,17.2
518,13243,0.612986550804999,24.8
519,13245,0.8031820744563642,22.6
520,13247,1.191685837202058,13.2
521,13249,0.8890280862926502,18.2
522,13251,0.7836325223430914,23.6
523,13253,0.6747036267392906,27.2
524,13255,0.9351938538276797,20.4
525,13257,0.7537619225029539,21.0
526,13259,0.6666141568993157,26.4
527,13261,0.7659891096748701,29.8
528,13263,0.6998088779667991,24.9
529,13265,0.5879510363864557,31.6
530,13267,0.7413952617131072,27.6
531,13269,0.6772141518620415,26.9
532,13271,0.6465996927262743,33.7
533,13273,0.7011571229401283,30.2
534,13275,0.7761009469748389,24.2
535,13277,0.8141307534639165,27.3
536,13279,0.7050623842421851,28.8
537,13281,0.8319833765590336,16.6
538,13283,0.6741689778705567,31.3
539,13285,0.9374719229205462,21.2
540,13287,0.6757264332707817,27.7
541,13289,0.7903505016067488,23.1
542,13291,0.8747552860577519,17.7
543,13293,0.7801224362918379,19.8
544,13295,0.8948859782457355,17.4
545,13297,1.1697419879809765,12.5
546,13299,0.7207066750534011,25.0
547,13301,0.6986698434203659,27.4
548,13303,0.7600847265158079,24.6
549,13305,0.842397406697852,23.5
550,13307,0.7422553490236793,19.0
551,13309,0.6551075834200409,40.8
552,13311,0.9490482332087863,17.7
553,13313,0.9309863996867732,23.1
554,13315,0.7157786072198532,30.2
555,13317,0.6877676556187905,23.2
556,13319,0.8056925995791151,20.9
557,13321,0.8369579355985585,20.5
558,15000,1.481697980085758,10.4
559,15001,1.1794586500301418,14.5
560,15003,1.557897066681844,9.7
561,15005,0.0,0.0
562,15007,1.2953147353244958,10.4
563,15009,1.3521269890282281,10.2
564,16000,1.037776699815638,14.4
565,16001,1.251264317661414,11.8
566,16003,0.8352610065804028,14.9
567,16005,1.0332902984388703,14.5
568,16007,0.9809412005089174,13.0
569,16009,0.8516026654812718,16.3
570,16011,1.0056512764856225,15.9
571,16013,1.4578944826256017,8.0
572,16015,1.140336300200608,12.8
573,16017,0.9593460353326624,15.8
574,16019,1.1494020853660971,11.9
575,16021,0.897698696207336,15.9
576,16023,0.9449337614798334,14.4
577,16025,1.1101635075216207,10.3
578,16027,0.9172017571146319,18.2
579,16029,1.1869204885894291,10.9
580,16031,0.9388666590998522,16.3
581,16033,0.9665521722590769,16.1
582,16035,0.9251749989396647,16.5
583,16037,0.9710385736358446,13.4
584,16039,0.9745021684811213,13.8
585,16041,1.0554433580868476,10.6
586,16043,0.9604153330701304,14.9
587,16045,0.9855205842976389,14.8
588,16047,0.8437688972741696,16.5
589,16049,0.8084355807317503,21.0
590,16051,1.1773665457611828,11.1
591,16053,0.9213627200495615,15.4
592,16055,1.097099478642121,13.8
593,16057,0.9023245712020344,18.4
594,16059,0.8110390882664549,18.5
595,16061,0.9004649229629597,15.2
596,16063,1.0716222977667975,12.2
597,16065,0.8228943457905561,28.9
598,16067,0.9775008512666292,14.9
599,16069,0.9993052268697801,13.7
600,16071,1.0008859278729936,12.8
601,16073,0.7846088376686057,17.4
602,16075,1.068693351790255,15.5
603,16077,0.8951649254815968,16.6
604,16079,0.8175013658972394,14.8
605,16081,1.3482217277261712,10.3
606,16083,0.9575793695055415,12.5
607,16085,1.1031665810221023,10.4
608,16087,0.8403750392378583,16.6
609,17000,1.2546581756977253,13.3
610,17001,0.9665986634650537,15.7
611,17003,0.6594777567818666,29.4
612,17005,1.058139848033506,13.7
613,17007,1.4046155605761117,8.9
614,17009,0.9794302363146692,15.9
615,17011,1.0928920245012146,12.8
616,17013,1.04442494227033,11.3
617,17015,0.9665056810531,13.2
618,17017,0.9723170818002085,12.5
619,17019,0.9786631314160509,19.9
620,17021,1.0037916282465478,14.7
621,17023,0.9996306653116181,13.4
622,17025,0.8613658187364139,14.7
623,17027,1.2523103697958935,8.4
624,17029,0.8784513369329128,19.1
625,17031,1.2207660865405887,16.0
626,17033,0.9431206044467356,15.2
627,17035,0.9754319926006586,11.4
628,17037,1.187548119870117,17.0
629,17039,1.1116047349069038,11.1
630,17041,1.160327518770661,8.7
631,17043,1.7098070822112588,6.7
632,17045,0.9428416572108744,16.0
633,17047,0.9305214876270045,11.3
634,17049,1.1038174579057785,10.2
635,17051,0.9207815799748508,20.2
636,17053,1.0651367745330245,9.9
637,17055,0.7535527120760581,18.8
638,17057,0.9459565680113246,13.9
639,17059,0.7977658489600592,19.3
640,17061,0.9118320228243038,14.3
641,17063,1.472585703714292,6.8
642,17065,0.9144122847560199,14.2
643,17067,1.0175530252157006,11.6
644,17069,0.7756360349150702,21.4
645,17071,1.0005139982251787,12.2
646,17073,1.166766550798457,9.8
647,17075,1.079037645120108,12.2
648,17077,0.7182658867396156,28.5
649,17079,1.0945657079163817,11.3
650,17081,0.8909109801347134,18.9
651,17083,1.1291086739571943,10.0
652,17085,1.0949376375641966,10.5
653,17087,0.9413771842226031,16.9
654,17089,1.5482501414416439,9.4
655,17091,1.1477516475539182,15.1
656,17093,1.9255495235469127,4.2
657,17095,0.9311258733047038,13.2
658,17097,1.7744763497250815,7.6
659,17099,1.2136064408201512,12.5
660,17101,0.850486876537827,18.1
661,17103,1.090242025760533,10.5
662,17105,1.1663016387386884,11.2
663,17107,1.0628354598371696,13.8
664,17109,0.8456982823222096,22.6
665,17111,1.7357259295433625,6.6
666,17113,1.3127024463598445,14.4
667,17115,1.032267491907379,15.1
668,17117,1.0384508223023026,12.1
669,17119,1.1768783880984257,13.1
670,17121,0.8665263425998463,19.4
671,17123,1.0815249246398704,10.4
672,17125,1.0215745145326995,12.5
673,17127,0.8903530856629909,16.4
674,17129,1.284552021140851,9.3
675,17131,1.2676524677682597,9.4
676,17133,1.6583878084008432,5.0
677,17135,0.8707337967407528,14.9
678,17137,0.9919363707224466,14.1
679,17139,1.0636723015447533,10.8
680,17141,1.2133507391872784,10.9
681,17143,1.100214389442571,16.8
682,17145,0.9362399059621592,17.8
683,17147,1.3603094412801569,6.7
684,17149,0.8877728237312748,17.1
685,17151,0.8642017823010029,18.0
686,17153,0.7594570952351203,25.1
687,17155,1.3104011316639894,8.5
688,17157,1.0032802249808022,13.3
689,17159,0.9306842068479235,15.1
690,17161,1.1313170062410955,11.2
691,17163,1.0778521193676978,17.1
692,17165,0.8304026755558201,16.6
693,17167,1.222277050734837,13.1
694,17169,1.0417284523236718,13.3
695,17171,1.1494950677780509,10.4
696,17173,1.0450293279480294,10.9
697,17175,1.0742025596985136,11.5
698,17177,1.0299429316085358,13.0
699,17179,1.253030983488535,8.3
700,17181,0.8851925617995586,20.0
701,17183,0.8639693262711186,21.7
702,17185,0.9894258455996957,12.7
703,17187,1.0064416269872292,13.6
704,17189,1.1692305847152311,9.6
705,17191,0.9413771842226031,14.6
706,17193,0.9043701842650165,15.5
707,17195,1.0543973059523681,11.8
708,17197,1.684794813395704,7.0
709,17199,0.9155513193024531,18.3
710,17201,1.0318723166565757,17.7
711,17203,1.5051063022951108,6.8
712,18000,1.0559780069555817,14.4
713,18001,0.9994214548847222,15.8
714,18003,1.099145091705103,14.6
715,18005,1.1596766418869848,9.6
716,18007,0.9994214548847222,10.0
717,18009,0.8919570322691929,14.1
718,18011,1.53806856733271,7.9
719,18013,1.124808237404334,12.5
720,18015,1.1170442060061971,9.9
721,18017,1.0013973311387392,13.8
722,18019,1.122390694693537,11.9
723,18021,0.9918201427075044,14.0
724,18023,1.076620102409311,12.5
725,18025,0.8556938916072362,19.0
726,18027,0.9687605045429781,15.6
727,18029,1.2824134256659152,8.9
728,18031,1.0470284498050346,12.0
729,18033,1.0391249447889672,9.6
730,18035,0.8353307433893682,20.7
731,18037,1.2712322906284785,7.2
732,18039,1.0119043436895112,14.4
733,18041,0.8215693464202154,17.8
734,18043,1.2044011820367313,12.3
735,18045,1.015321447328811,13.0
736,18047,1.1417542819829023,10.9
737,18049,0.9190149141477297,11.9
738,18051,1.1029108793892295,11.4
739,18053,0.8979543978402088,18.1
740,18055,0.9622284901032282,16.6
741,18057,1.7870754665448128,5.6
742,18059,1.3866467094660522,6.5
743,18061,1.116439820328498,9.8
744,18063,1.5577111018579366,5.1
745,18065,0.9295684179044787,15.0
746,18067,1.0950538655791389,15.1
747,18069,1.0418679259416024,10.5
748,18071,0.9730841866988268,13.3
749,18073,1.2395717793582317,9.6
750,18075,0.8938631717142445,16.0
751,18077,0.9810574285238596,13.6
752,18079,0.9667381370829844,15.8
753,18081,1.339737082635393,9.7
754,18083,0.8788000209777393,17.8
755,18085,1.0960766721106299,10.8
756,18087,1.059488093006835,13.2
757,18089,1.0937986030177633,16.4
758,18091,1.0698091407336998,14.5
759,18093,0.9158302665383143,15.4
760,18095,0.9710618192388331,14.7
761,18097,0.9577420887264605,19.7
762,18099,1.087127114960083,13.6
763,18101,0.9954929479796769,13.5
764,18103,0.9156907929203838,17.0
765,18105,0.8382596893659108,21.9
766,18107,1.095658251256838,13.6
767,18109,1.2880621071921046,10.2
768,18111,1.1103029811395515,11.0
769,18113,1.0076968895486047,13.9
770,18115,1.1516104176499982,10.2
771,18117,0.8512539814364453,16.9
772,18119,0.9628793669869044,14.3
773,18121,0.9533254241586581,15.7
774,18123,1.0379626646395455,12.0
775,18125,0.9403311320881236,11.8
776,18127,1.4114265222517226,7.6
777,18129,1.2905261411088786,8.4
778,18131,1.0340341577345002,13.1
779,18133,1.101702108033831,13.1
780,18135,0.8605754682348072,17.5
781,18137,1.0269674944260163,11.8
782,18139,1.0162047802423715,13.6
783,18141,1.0122065365283608,16.4
784,18143,0.9022083431870922,16.6
785,18145,1.1764832128476224,12.4
786,18147,1.1391740200511862,10.0
787,18149,0.9384017470400835,13.8
788,18151,1.0664850195063538,13.6
789,18153,0.9086938664208651,17.1
790,18155,0.9725262922271044,17.2
791,18157,0.9743859404661791,20.9
792,18159,1.2186042454626644,9.1
793,18161,1.014205658385366,13.8
794,18163,0.9857065491215463,15.2
795,18165,0.9336363984274546,15.4
796,18167,0.8804504587899181,20.9
797,18169,0.97808199134134,13.9
798,18171,1.1818297015349621,8.8
799,18173,1.3583800562321169,8.0
800,18175,0.9395640271895053,15.5
801,18177,0.9044631666769702,19.9
802,18179,1.1157889434448218,9.3
803,18181,1.080804310947229,10.8
804,18183,1.1262727103926053,8.0
805,19000,1.11729990763907,11.8
806,19001,1.1053981589089918,10.7
807,19003,0.8877728237312748,12.4
808,19005,1.0255727582467102,14.1
809,19007,0.7825167333996466,19.3
810,19009,1.052560903316282,10.0
811,19011,1.3155151643214449,7.9
812,19013,0.9938192645645098,17.3
813,19015,1.2012862712362813,8.2
814,19017,1.2664669420158496,7.5
815,19019,1.1867345237655218,10.9
816,19021,1.0196451294846596,15.2
817,19023,1.171578390617063,10.3
818,19025,1.042170118780452,11.2
819,19027,1.0712968593249594,9.8
820,19029,0.9381460454072108,13.1
821,19031,1.2227187171916172,7.9
822,19033,1.0342898593673728,10.6
823,19035,1.0338249473076042,9.7
824,19037,1.0225740754612023,9.3
825,19039,0.9852416370617776,12.0
826,19041,1.0296407387696862,9.0
827,19043,1.0085569768591767,11.3
828,19045,1.0930082525161566,11.9
829,19047,0.9976082978516244,12.3
830,19049,1.6702895571309213,6.0
831,19051,0.9935403173286484,14.9
832,19053,0.7494847315530822,21.1
833,19055,1.1291319195601828,9.3
834,19057,0.9594157721416277,12.8
835,19059,1.1638840960278913,8.4
836,19061,1.090079306539614,9.5
837,19063,0.9990727708398958,11.3
838,19065,0.9718754153434283,12.9
839,19067,1.0062556621633219,12.6
840,19069,1.071203876913006,10.2
841,19071,1.0669034403601456,10.4
842,19073,1.0338714385135812,11.3
843,19075,1.299452452656437,6.3
844,19077,1.1303406909155813,9.2
845,19079,1.0924038668384575,9.2
846,19081,1.116718767564359,9.2
847,19083,1.0391946815979325,9.8
848,19085,1.170834531321433,10.6
849,19087,1.0201797783533937,15.8
850,19089,0.9861017243723497,11.6
851,19091,1.0794560659738999,10.1
852,19093,1.0435416093567695,11.2
853,19095,1.2106077580346433,7.6
854,19097,1.0359867883855285,10.6
855,19099,1.1259937631567443,10.0
856,19101,0.9652271728887362,15.4
857,19103,1.1379884942987761,16.6
858,19105,1.121693326603884,9.5
859,19107,0.9988403148100115,12.1
860,19109,1.1114187700829963,10.1
861,19111,0.9512333198896991,14.9
862,19113,1.2482888804788943,9.5
863,19115,1.0545832707762757,10.9
864,19117,0.8861688771250729,16.7
865,19119,1.1266446400404204,8.0
866,19121,1.2926182453778376,8.5
867,19123,1.0465402921422775,13.0
868,19125,1.2139086336590008,9.2
869,19127,1.050468799047323,12.6
870,19129,1.2702792209059528,9.1
871,19131,1.085197729912043,9.0
872,19133,0.9547434059409525,12.2
873,19135,0.955464019633594,12.9
874,19137,0.9165741258339443,14.5
875,19139,1.1313867430500608,12.0
876,19141,1.0063486445752756,9.4
