,FIPS,Normalized Land area
1859,35057,1.0095427625711755
1860,35059,1.1540813617812178
1861,35061,0.3217944908136795
1862,36000,14.223691958095054
1863,36001,0.15779151718977247
1864,36003,0.3106663859192898
1865,36005,0.012706623706368443
1866,36007,0.21301553000578755
1867,36009,0.39488625002914846
1868,36011,0.20873270363064816
1869,36013,0.31999866157251816
1870,36015,0.12294639351043195
1871,36017,0.2696912972167582
1872,36019,0.31324392906542725
1873,36021,0.19156819792563218
1874,36023,0.15053576341539962
1875,36025,0.4353572992639928
1876,36027,0.24013707884793167
1877,36029,0.3147047380615989
1878,36031,0.5415345713225047
1879,36033,0.491701064430379
1880,36035,0.1495427754820516
1881,36037,0.14877917077950736
1882,36039,0.19532585743024705
1883,36041,0.5183366830072677
1884,36043,0.42600993260873793
1885,36045,0.3828858852176233
1886,36047,0.021374895270427862
1887,36049,0.38472396926445906
1888,36051,0.19067782880606476
1889,36053,0.19764383534152757
1890,36055,0.1983591488375868
1891,36057,0.12164554913574198
1892,36059,0.08593420194007656
1893,36061,0.006890551525329964
1894,36063,0.1576587163719387
1895,36065,0.3659356717413846
1896,36067,0.23493370134917177
1897,36069,0.19439323350500531
1898,36071,0.24498430869886464
1899,36073,0.11809010905828306
1900,36075,0.28722704157162776
1901,36077,0.30233313460022015
1902,36079,0.0695121735347676
1903,36081,0.032756528998863825
1904,36083,0.19691644904384709
1905,36085,0.017617235765812967
1906,36087,0.052380868034210055
1907,36089,0.8089924002393313
1908,36091,0.24446819642955608
1909,36093,0.061728234689464936
1910,36095,0.18767773760318351
1911,36097,0.09909657390764728
1912,36099,0.0977021653203926
1913,36101,0.41969887556122804
1914,36103,0.27527496796658757
1915,36105,0.29220103583958384
1916,36107,0.15652387301954096
1917,36109,0.14325888223818958
1918,36111,0.33931816236692774
1919,36113,0.2616628841386252
1920,36115,0.25086678128882
1921,36117,0.18224799507402512
1922,36119,0.12993352744873193
1923,36121,0.1789038290249381
1924,36123,0.10205742850525949
1925,37000,14.67385956674792
1926,37001,0.1279535879828465
1927,37003,0.07847019233773708
1928,37005,0.07094581872729136
1929,37007,0.16040226054036838
1930,37009,0.1286175920720154
1931,37011,0.0745767138148831
1932,37013,0.24966251932710007
1933,37015,0.21105369974233398
1934,37017,0.2638903160377463
1935,37019,0.2556325197288095
1936,37021,0.19819616601569987
1937,37023,0.15305294255343083
1938,37025,0.10918339966220389
1939,37027,0.14232927651335311
1940,37029,0.0726058289502136
1941,37031,0.1527963955189792
1942,37033,0.1282493716225672
1943,37035,0.12034168656064669
1944,37037,0.2058986134500591
1945,37039,0.13745790105917766
1946,37041,0.05205490239043623
1947,37043,0.06481585370410031
1948,37045,0.14011995381666387
1949,37047,0.282892905789598
1950,37049,0.21397833593508245
1951,37051,0.19688324883938868
1952,37053,0.07903157761312535
1953,37055,0.11572383994051753
1954,37057,0.16680990000084822
1955,37059,0.07971369090472612
1956,37061,0.2463515534824715
1957,37063,0.08631449519114602
1958,37065,0.1525217392820957
1959,37067,0.123187849542857
1960,37069,0.14839887752843792
1961,37071,0.10745698903036476
1962,37073,0.10275463279888684
1963,37075,0.08815559743838704
1964,37077,0.16043847894523214
1965,37079,0.08026300337849311
1966,37081,0.19488520017107136
1967,37083,0.21854487314832127
1968,37085,0.17957990591572826
1969,37087,0.16711473824178488
1970,37089,0.1126000025210184
1971,37091,0.10656058350998675
1972,37093,0.11793316263720678
1973,37095,0.1849251388335379
1974,37097,0.1731933938580856
1975,37099,0.1481212030911491
1976,37101,0.23883019807243105
1977,37103,0.14206971127849619
1978,37105,0.07695203753386456
1979,37107,0.12090609003644023
1980,37109,0.08992426287590057
1981,37111,0.13298492805850357
1982,37113,0.15560634009632573
1983,37115,0.13568923562166416
1984,37117,0.139205439093854
1985,37119,0.15810541003192508
1986,37121,0.06683201157484951
1987,37123,0.1484230231316804
1988,37125,0.2106220970843742
1989,37127,0.16310656810352897
1990,37129,0.05780759236296313
1991,37131,0.16195361554869936
1992,37133,0.23021021771485667
1993,37135,0.12011230332984288
1994,37137,0.10157451644040941
1995,37139,0.06847693079574518
1996,37141,0.26252307125413943
1997,37143,0.0745767138148831
1998,37145,0.11841003830124625
1999,37147,0.196780630025608
2000,37149,0.07176978743794185
2001,37151,0.23618021811656612
2002,37153,0.14300837160454857
2003,37155,0.2864936188731367
2004,37157,0.17069432392248626
2005,37159,0.15434171412649952
2006,37161,0.17027177586574244
2007,37163,0.28514146509155636
2008,37165,0.0962353199234104
2009,37167,0.119246079813518
2010,37169,0.1354749433928869
2011,37171,0.1606195709695509
2012,37173,0.15936098140053534
2013,37175,0.11424793994231938
2014,37177,0.11742006856830355
2015,37179,0.19060539199633725
2016,37181,0.07651741667549947
2017,37183,0.25208613425256654
2018,37185,0.12931781456604804
2019,37187,0.10507562891057266
2020,37189,0.09433687186846841
2021,37191,0.1669336462174661
2022,37193,0.22765682017196173
2023,37195,0.11112108432241495
2024,37197,0.10105840417110085
2025,37199,0.09434894467008968
2026,38000,20.825824252693295
2027,38001,0.29808350842953923
2028,38003,0.4501796814544857
2029,38005,0.4191405084862451
2030,38007,0.3467459535644034
2031,38009,0.5035625920232598
2032,38011,0.3506575412896893
2033,38013,0.33307954212914537
2034,38015,0.4927664891734546
2035,38017,0.5326942623353424
2036,38019,0.44933458534099807
2037,38021,0.34150032125996915
2038,38023,0.38053168890147904
2039,38025,0.6061934786055287
2040,38027,0.19019793494161996
2041,38029,0.45588106202012235
2042,38031,0.19179154475562535
2043,38033,0.30205847836333666
2044,38035,0.43352826981837306
2045,38037,0.5007617020471292
2046,38039,0.21393608112940807
2047,38041,0.3417266862903677
2048,38043,0.40781622056551015
2049,38045,0.34586765724645735
2050,38047,0.2996529726403021
2051,38049,0.5655956649536613
2052,38051,0.29419304810709057
2053,38053,0.8331198942794048
2054,38055,0.6371058871567463
2055,38057,0.3147862294725423
2056,38059,0.5813868894742599
2057,38061,0.5509121199818128
2058,38063,0.2963208793928363
2059,38065,0.2180679974842818
2060,38067,0.33764306114197895
2061,38069,0.30743389328519943
2062,38071,0.3582151151045935
2063,38073,0.2602775301525865
2064,38075,0.2647112665479915
2065,38077,0.4333471777940542
2066,38079,0.2725676422030217
2067,38081,0.2591155229965409
2068,38083,0.2934837710118419
2069,38085,0.3302182881449085
2070,38087,0.36668720364230756
2071,38089,0.4028512808987699
2072,38091,0.21496226926721454
2073,38093,0.6705596204492373
2074,38095,0.30923274072676604
2075,38097,0.2601537839359686
2076,38099,0.3869121645583111
2077,38101,0.6076482512008897
2078,38103,0.38362836251733035
2079,38105,0.6270009521997578
2080,39000,12.332575111937576
2081,39001,0.17622366706502002
2082,39003,0.12148256631385507
2083,39005,0.1276547861427205
2084,39007,0.21185654105014728
2085,39009,0.15199657241157122
2086,39011,0.1211475460688653
2087,39013,0.16060749816792969
2088,39015,0.14789785626115592
2089,39017,0.14096806813055687
2090,39019,0.11910120619406298
2091,39021,0.12938119677455964
2092,39023,0.11996441150998255
2093,39025,0.13645284032420837
2094,39027,0.1233478141643386
2095,39029,0.16053506135820214
2096,39031,0.17019933905601492
2097,39033,0.12126827408507783
2098,39035,0.13798910433051279
2099,39037,0.18051856624178067
2100,39039,0.12418687387701566
2101,39041,0.13373645995942654
2102,39043,0.07592584939605808
2103,39045,0.15224104664440158
2104,39047,0.12264759167030595
2105,39049,0.16062560737036158
2106,39051,0.12236991723301713
2107,39053,0.14080810350907527
2108,39055,0.12077630741901178
2109,39057,0.12487200536902175
2110,39059,0.15762551616748027
2111,39061,0.12251177265206686
