,FIPS,Age 18 and over,Voting Age Fraction
402,13007,2650,0.7678933642422486
403,13009,36369,0.7954724409448819
404,13011,13752,0.7475944550149497
405,13013,49778,0.7176034713912955
406,13015,73357,0.7324201004423055
407,13017,12966,0.7352841102415788
408,13019,14347,0.7439074976667013
409,13021,115428,0.7420779571447859
410,13023,10114,0.7742478756793998
411,13025,13518,0.7342349682255174
412,13027,12393,0.7629748199224281
413,13029,21376,0.7070419740019185
414,13031,55824,0.7950211487246678
415,13033,16731,0.7175759135357694
416,13035,18330,0.7748890298034242
417,13037,5374,0.8028084852106364
418,13039,36861,0.7297329400352385
419,13043,8179,0.7436806692125841
420,13045,82403,0.7455463370941037
421,13047,48002,0.7507115823715242
422,13049,9529,0.7829266288719087
423,13051,205121,0.7736678132826409
424,13053,8214,0.7290316854530932
425,13055,20157,0.774822217951182
426,13057,155426,0.7251173336567979
427,13059,96291,0.8250167075072399
428,13061,2466,0.7747408105560791
429,13063,184445,0.7109789379548538
430,13065,4955,0.7288908502500735
431,13067,511591,0.743507276791294
432,13069,31255,0.7379119841344792
433,13071,32914,0.7234164139083037
434,13073,90243,0.7274552005997437
435,13075,12530,0.7279804787357658
436,13077,92485,0.7264151684378363
437,13079,9762,0.7729216152019003
438,13081,17317,0.7388113827381714
439,13083,13047,0.7844044970841099
440,13085,17247,0.7723690103000448
441,13087,20760,0.7456360893613965
442,13089,526757,0.7613272572493146
443,13091,16719,0.7670673518076712
444,13093,11759,0.7882423917415203
445,13095,70231,0.7426743509755195
446,13097,94870,0.7165245500479597
447,13099,8107,0.7364643895348837
448,13101,2851,0.7067426871591472
449,13103,37344,0.7147177033492823
450,13105,15467,0.766984032530001
451,13107,16850,0.7456412071864766
452,13109,8163,0.7420909090909091
453,13111,19151,0.8086732539481463
454,13113,78468,0.7363255041429335
455,13115,72872,0.756585026526989
456,13117,122106,0.6957170775620901
457,13119,17128,0.7755841333091831
458,13121,700895,0.7613615749184482
459,13123,22063,0.7798317545595929
460,13125,2269,0.7362102530824141
461,13127,60395,0.7584834099414764
462,13129,40311,0.7304569999637589
463,13131,18584,0.7430330654512015
464,13133,12697,0.7938601975740903
465,13135,570614,0.7085547253827976
466,13137,32737,0.7606003577983783
467,13139,129518,0.7208098662095679
468,13141,7710,0.8176901049952275
469,13143,21547,0.7486796386379431
470,13145,24406,0.7621159130652011
471,13147,19602,0.777456074247412
472,13149,8786,0.7424370458002366
473,13151,144265,0.7074518688518159
474,13153,102409,0.7320157255182274
475,13155,7223,0.7572866429020759
476,13157,44440,0.7347276184177896
477,13159,10425,0.75
478,13161,10902,0.7235200424741174
479,13163,12659,0.7477259303012403
480,13165,6104,0.7318944844124701
481,13167,7890,0.7905811623246493
482,13169,21196,0.7393351703931076
483,13171,14448,0.7887754544958235
484,13173,7310,0.7253423298273467
485,13175,35959,0.7424330016104389
486,13177,20363,0.7195914905647042
487,13179,44262,0.6975556711266607
488,13181,6345,0.7935217608804402
489,13183,10045,0.6944828539823009
490,13185,82263,0.7530965916893246
491,13187,23725,0.7917306280451178
492,13189,16177,0.73952
493,13191,11255,0.7852508197865067
494,13193,11487,0.7793080054274084
495,13195,21246,0.755547652916074
496,13197,6646,0.7602379318233814
497,13199,16782,0.7630956711531466
498,13201,4689,0.7655510204081633
499,13205,17662,0.751638437313814
500,13207,20471,0.7747123826824099
501,13209,7039,0.7715663707113888
502,13211,13429,0.7515670472352809
503,13213,28980,0.7313011002321591
504,13215,141287,0.7440661452984701
505,13217,71085,0.7111486824466275
506,13219,23505,0.716441111923921
507,13221,11344,0.7613933821061816
508,13223,99230,0.6972119951659593
509,13225,21375,0.7717999638923994
510,13227,22794,0.7744894838775441
511,13229,13862,0.7389913636848278
512,13231,13031,0.7292517768201914
513,13233,30429,0.7336708860759493
514,13235,9432,0.7853455453788509
515,13237,16617,0.7831558111037799
516,13239,1999,0.7954635893354556
517,13241,12847,0.7893217006635537
518,13243,5991,0.7761368052856588
519,13245,151244,0.7541498586380386
520,13247,62301,0.7311036789297659
521,13249,3507,0.7
522,13251,10903,0.7471390392654013
523,13253,6725,0.7704204376217207
524,13255,47862,0.7469917125778409
525,13257,20223,0.7726074498567336
526,13259,5109,0.8433476394849786
527,13261,24518,0.7470672476309455
528,13263,5401,0.7867443554260742
529,13265,1394,0.8118811881188119
530,13267,20114,0.7881661442006269
531,13269,6728,0.75544576689872
532,13271,13184,0.799030303030303
533,13273,7011,0.7526570048309179
534,13275,33583,0.7509615384615385
535,13277,29758,0.7417618026820878
536,13279,19608,0.7202732983139257
537,13281,8830,0.8432814439881577
538,13283,5172,0.75119825708061
539,13285,49242,0.734472883479506
540,13287,6727,0.7533034714445689
541,13289,7167,0.7943034467472015
542,13291,17563,0.8223918336767185
543,13293,20736,0.7636725223732185
544,13295,52500,0.7635697248240153
545,13297,61180,0.7303504918345908
546,13299,27755,0.7643478739810531
547,13301,4461,0.7646554679465204
548,13303,16141,0.7618350875536886
549,13305,22638,0.752118010565135
550,13307,2089,0.7463379778492318
551,13309,6022,0.8114809324888829
552,13311,20944,0.771588564692013
553,13313,73316,0.7145878614801314
554,13315,7468,0.8069151809832523
555,13317,8237,0.7775889738506561
556,13319,7239,0.7569800271881209
557,13321,16336,0.7535402924489137
558,15000,1056483,0.7766538435243376
559,15001,142799,0.771557010789987
560,15003,742707,0.7791665399016163
561,15005,90,1.0
562,15007,51868,0.7730992234427867
563,15009,119019,0.7686877559192425
564,16000,1138510,0.7262841752456969
565,16001,288659,0.735689982541766
566,16003,3213,0.8080985915492958
567,16005,60125,0.7258054780960659
568,16007,4350,0.7266956231206148
569,16009,7084,0.7629509962304792
570,16011,30559,0.6700506501194992
571,16013,16173,0.7565961826347305
572,16015,5519,0.785287421741605
573,16017,32027,0.7834968319592925
574,16019,71440,0.6853809697411594
575,16021,8160,0.7437112650382792
576,16023,2076,0.7180906260809409
577,16025,877,0.7851387645478961
578,16027,129431,0.6850992203172721
579,16029,4947,0.7104696251615683
580,16031,15365,0.6694405716277448
581,16033,674,0.6863543788187373
582,16035,7205,0.8223947038009359
583,16037,3510,0.8035714285714286
584,16039,19363,0.7161402470596938
585,16041,8288,0.6482089785703112
586,16043,9088,0.6863011629663193
587,16045,12621,0.7548896465099587
588,16047,10901,0.7049275737196068
589,16049,12862,0.790680518841827
590,16051,16853,0.6447207345065035
591,16053,15426,0.6894609814963797
592,16055,104250,0.7527401909107976
593,16057,30275,0.8128826119643433
594,16059,6360,0.8014112903225806
595,16061,2973,0.7780685684375818
596,16063,3509,0.6737711213517665
597,16065,27788,0.7403026427962489
598,16067,14176,0.7063630474861727
599,16069,30750,0.7831402011969948
600,16071,3003,0.7006532897806813
601,16073,8157,0.7077043206663196
602,16075,16139,0.71338902886443
603,16077,5403,0.6911858769348855
604,16079,10105,0.791617704661183
605,16081,7147,0.7027531956735497
606,16083,56086,0.7262203806810825
607,16085,7913,0.8023727438653417
608,16087,7680,0.7530888409492057
609,17000,9701453,0.7561165342439874
610,17001,51642,0.7695930137251688
611,17003,6353,0.7711823258072348
612,17005,14118,0.794574515983791
613,17007,38481,0.7104403212406536
614,17009,5823,0.8394118495026669
615,17011,26823,0.7668534507404654
616,17013,3976,0.781292984869326
617,17015,12226,0.7945668421394684
618,17017,10241,0.7506963788300836
619,17019,162002,0.8056554323879431
620,17021,27024,0.776551724137931
621,17023,12617,0.7723905723905724
622,17025,10651,0.7709735794426348
623,17027,29180,0.7727344949949685
624,17029,43931,0.8154548660739146
625,17031,3962395,0.7627801546776266
626,17033,15764,0.7954786294595549
627,17035,8450,0.7648443157132513
628,17037,81670,0.7766260935717003
629,17039,12739,0.7692168347322021
630,17041,14806,0.7410410410410411
631,17043,689494,0.7519641758749908
632,17045,14455,0.7781546080964685
633,17047,5185,0.7714625799732183
634,17049,25800,0.7534606623444893
635,17051,17164,0.7752484191508582
636,17053,10734,0.7623038136495988
637,17055,30600,0.7734890422385683
638,17057,29316,0.7908494968841889
639,17059,4405,0.7881553050635176
640,17061,10688,0.7696960967881319
641,17063,36406,0.7272037233086311
642,17065,6526,0.7716684403452762
643,17067,14907,0.7803077889447236
644,17069,3444,0.7972222222222223
645,17071,5838,0.7963442913654345
646,17073,38391,0.7604286336806243
647,17075,22703,0.7639477757587994
648,17077,49480,0.8216812248829254
649,17079,7494,0.7727366467312848
650,17081,30231,0.7786076699204162
651,17083,17746,0.7720687404829236
652,17085,17963,0.7920892494929006
653,17087,10141,0.8059926879669369
654,17089,366079,0.7104619140681857
655,17091,84695,0.7465469065395023
656,17093,78670,0.6856609956770325
657,17095,42039,0.7944027664921862
658,17097,510790,0.7261088729739489
659,17099,87706,0.7698641199396089
660,17101,13626,0.8094813758688291
661,17103,28297,0.7853515028725264
662,17105,30192,0.7751476251604621
663,17107,24243,0.7999670021448606
664,17109,27369,0.8392309579295965
665,17111,224585,0.7273772509392409
666,17113,131160,0.7734767532375628
667,17115,85484,0.7717391304347826
668,17117,36990,0.774416413692034
669,17119,208036,0.7725581360803916
670,17121,30199,0.7657529730963308
671,17123,9898,0.7830696202531645
672,17125,11439,0.7799672712396017
673,17127,11911,0.7719878151532827
674,17129,9704,0.7637937819756001
675,17131,12714,0.77364001460387
676,17133,24886,0.7551051369966927
677,17135,23718,0.7878687217645496
678,17137,27960,0.7865642670267533
679,17139,11145,0.7507072612151421
680,17141,40253,0.7524347159653813
681,17143,141601,0.7592791188992676
682,17145,17717,0.7927069351230425
683,17147,12722,0.7604758204315859
684,17149,12718,0.7740718198417529
685,17151,3656,0.8178970917225951
686,17153,4756,0.7719526050965753
687,17155,4727,0.7870462870462871
688,17157,26845,0.8019177918508782
689,17159,12625,0.7777367091726729
690,17161,114359,0.7750735363886517
691,17163,201468,0.7460230470717184
692,17165,19209,0.7710432304419379
693,17167,150649,0.7629149469526245
694,17169,5964,0.7905620360551432
695,17171,4083,0.7624649859943977
696,17173,17311,0.774091132674507
697,17175,4583,0.764597931264598
698,17177,36900,0.7734065519481881
699,17179,103558,0.7648640264708924
700,17181,13980,0.7850404312668463
701,17183,61697,0.7558591117917305
702,17185,9299,0.7783543985937892
703,17187,13788,0.7786751002428418
704,17189,11458,0.7786083174775754
705,17191,12980,0.7744630071599046
706,17193,11600,0.790998977156495
707,17195,44758,0.7651201750487197
708,17197,480606,0.7093187319204204
709,17199,51665,0.7785915577859156
710,17201,221686,0.7508009726822594
711,17203,28674,0.7416201117318436
712,18000,4875504,0.7519514013537119
713,18001,23673,0.6884287666850845
714,18003,259371,0.7299460499987336
715,18005,57434,0.7478969711175352
716,18007,6570,0.7420374971764174
717,18009,9852,0.7717374275419082
718,18011,40723,0.7189795197740113
719,18013,12070,0.7918908279753313
720,18015,15198,0.7540560654924336
721,18017,28873,0.7409793153005184
722,18019,84123,0.7631450032658393
723,18021,20449,0.760468575678691
724,18023,24375,0.7336563929689381
725,18025,8218,0.7671053859796509
726,18027,22528,0.7118301314459049
727,18029,37532,0.74993506104262
728,18031,19180,0.7451437451437452
729,18033,31087,0.7362574899936054
730,18035,94098,0.799670267100645
731,18037,31220,0.7453030628565972
732,18039,141384,0.7156545639530469
733,18041,18459,0.760349301808296
734,18043,56647,0.7595671645793666
735,18045,13066,0.7578886310904872
736,18047,17054,0.7386841079395331
737,18049,15673,0.7522077174121713
738,18051,25358,0.7568874429155598
739,18053,54892,0.7834886741553789
740,18055,25282,0.7623096638022011
741,18057,191631,0.6979338526927658
742,18059,51664,0.7380360561126825
743,18061,30057,0.7635656945432375
744,18063,105540,0.7256201529068808
745,18065,38418,0.7767174800857224
746,18067,63167,0.7633289829853055
747,18069,28329,0.7630912617174873
748,18071,31960,0.7542004908438739
749,18073,24884,0.7432941035904176
750,18075,15609,0.7344374911777161
751,18077,25094,0.7738374244480078
752,18079,20995,0.7360210341805434
753,18081,102754,0.7357755595972905
754,18083,30248,0.7868886576482831
755,18085,57541,0.7438273998810724
756,18087,24322,0.6550851109674639
757,18089,368732,0.7434037963326983
758,18091,86085,0.7722913508033767
759,18093,35262,0.7643386656262193
760,18095,101247,0.769143699291987
761,18097,676888,0.7492730184980402
762,18099,34402,0.731164056024314
763,18101,7853,0.759918714921618
764,18103,28510,0.7725659160501857
765,18105,115503,0.8371359821415629
766,18107,28985,0.7602822369111321
767,18109,51566,0.7484831770546057
768,18111,10965,0.7697978096040438
769,18113,34686,0.7296785594076068
770,18115,4828,0.7878590078328982
771,18117,14953,0.753679435483871
772,18119,16564,0.7677404403244495
773,18121,13626,0.7858584693465598
774,18123,15195,0.7857586099906919
775,18125,9965,0.7757882444530946
776,18127,124422,0.7570873112940618
777,18129,19772,0.763103049015824
778,18131,10204,0.76137889867184
779,18133,29967,0.7893738640254985
780,18135,19788,0.7561040846738757
781,18137,21228,0.7366229439933375
782,18139,13085,0.7523574057037719
783,18141,201080,0.7533032881156554
784,18143,18369,0.7596460030602539
785,18145,33591,0.7559411288144747
786,18147,15889,0.758352424589538
787,18149,17667,0.7561956940461413
788,18151,26350,0.7708059090244259
789,18153,16885,0.7862630966239814
790,18155,7891,0.7435220955432017
791,18157,137063,0.7932804722768839
792,18159,12233,0.7676330321285141
793,18161,5631,0.7492017030335285
794,18163,139807,0.7779892377979222
795,18165,12468,0.769059955588453
796,18167,84799,0.7862825458052073
797,18169,25429,0.7731999513500365
798,18171,6512,0.765397273154678
799,18173,44258,0.7414766539898474
800,18175,21136,0.7478593163965749
801,18177,53034,0.7695343674274853
802,18179,20737,0.7503618468664062
803,18181,18683,0.7581463295864952
804,18183,25109,0.7542052144659378
805,19000,2318362,0.7610281795785455
806,19001,5957,0.7754491017964071
807,19003,3180,0.7892777364110201
808,19005,11020,0.7690160502442428
809,19007,9993,0.7754326065026771
810,19009,4780,0.7811733943454813
811,19011,19430,0.7451296211075318
812,19013,102594,0.7826226256770158
813,19015,20027,0.7613092070250133
814,19017,18763,0.7729032789586423
815,19019,15282,0.7291726309762382
816,19021,15204,0.7504442250740375
817,19023,11364,0.7643774803255532
818,19025,7618,0.7877973112719752
819,19027,15640,0.7513451191391237
820,19029,10768,0.7715677844654629
821,19031,13962,0.7547434996486296
822,19033,34660,0.7850331815813911
823,19035,9517,0.7883532140490391
824,19037,9404,0.7560093255084814
825,19039,6940,0.7473616196424725
826,19041,12837,0.7702045959080819
827,19043,13925,0.7681063489436813
828,19045,37526,0.7640280153106931
829,19047,12580,0.7358446420215256
830,19049,46914,0.7093672034474937
831,19051,6203,0.708671312692791
832,19053,6539,0.773205628473454
833,19055,13281,0.7476356676424228
834,19057,30982,0.768307501549907
835,19059,13440,0.8063838723225536
836,19061,71401,0.7623994960118736
837,19063,7932,0.7699475829935934
838,19065,16189,0.7753352490421456
839,19067,12412,0.7613322701343311
840,19069,8133,0.7615168539325843
841,19071,5742,0.7716704743986024
842,19073,7180,0.7690659811482433
843,19075,9488,0.7619047619047619
844,19077,8333,0.7607266751871462
845,19079,11904,0.7595227461239074
846,19081,8683,0.765629133233401
847,19083,13486,0.7691342534504392
848,19085,11333,0.7591773847802786
849,19087,15476,0.7682303301067263
850,19089,7154,0.7478569935187122
851,19091,7557,0.7699439633214468
852,19093,5391,0.7604739737621667
853,19095,12338,0.7543870376031795
854,19097,15243,0.7679866989117291
855,19099,28425,0.7715379186797676
856,19101,13777,0.8179659205604702
857,19103,104964,0.8019742974587797
858,19105,16012,0.7758503730981684
859,19107,8069,0.7676719627057369
860,19109,11988,0.7712796757382745
861,19111,27901,0.7780101500195192
862,19113,159379,0.7545425279084961
863,19115,8444,0.7415473785896197
864,19117,6723,0.7555630478759272
865,19119,8376,0.7232536050427424
866,19121,11411,0.7277887620383953
867,19123,16940,0.7568920066127519
868,19125,24947,0.7489567384190459
869,19127,30344,0.7465065931903169
870,19129,11240,0.7463975031542599
871,19131,8112,0.7527839643652561
872,19133,7195,0.778426917667424
873,19135,6045,0.7584692597239648
874,19137,8229,0.7662011173184358
875,19139,31581,0.7388232541817756
876,19141,11005,0.7643422697596889
877,19143,4972,0.769421231816775
878,19145,12426,0.7799397439116244
879,19147,7353,0.7804903938010826
880,19149,18502,0.7404946770191307
881,19151,5741,0.7853625170998632
882,19153,320715,0.7447403864016348
883,19155,70679,0.7587002726550591
884,19157,14962,0.7910542455324099
885,19159,3888,0.757747027869811
886,19161,8025,0.7753623188405797
887,19163,124658,0.7544787682176923
888,19165,9301,0.7644448097312403
889,19167,24657,0.7315748872537384
890,19169,73589,0.8218377967880994
891,19171,13227,0.7444700849890246
892,19173,4841,0.766344783916416
893,19175,9598,0.7657571405776289
894,19177,5748,0.7593130779392339
895,19179,27506,0.7720982456140351
896,19181,34207,0.7400108166576528
897,19183,16245,0.7484795429413933
898,19185,4903,0.7657348118069655
899,19187,29594,0.7785231368216137
900,19189,8512,0.7833609423891036
901,19191,16759,0.7959251519756839
902,19193,74958,0.7336452256978429
903,19195,5841,0.7687549355093446
904,19197,10143,0.7667246201526948
905,20000,2126179,0.7452124307511993
906,20001,10223,0.7645651035823797
907,20003,6045,0.7461120710935571
908,20005,12831,0.7581541006854171
909,20007,3769,0.7753548652540629
910,20009,20890,0.7548601575486016
911,20011,11287,0.743887167995782
912,20013,7450,0.7461939102564102
913,20015,48129,0.7305555555555555
914,20017,2175,0.7795698924731183
915,20019,2911,0.7934041973289725
916,20021,16214,0.75054390593899
917,20023,2145,0.7868672046955246
918,20025,1656,0.7476297968397291
919,20027,6514,0.7632103104862331
920,20029,7396,0.7758313227735235
921,20031,6514,0.7573537960702243
922,20033,1456,0.7699629825489159
923,20035,27441,0.7557214067362508
924,20037,30409,0.7770480911739153
925,20039,2406,0.8125633232016211
926,20041,14859,0.7522020856535385
927,20043,6170,0.776589049716803
928,20045,89695,0.8093317452583328
929,20047,2316,0.7625946657886071
930,20049,2267,0.7866065232477446
931,20051,22471,0.7897863067622662
932,20053,5280,0.8126827766661536
933,20055,25000,0.6797911681531433
934,20057,23378,0.6906759631292838
935,20059,19242,0.7403047091412742
936,20061,23745,0.6910249694429893
937,20063,2093,0.7766233766233767
938,20065,2100,0.8086253369272237
939,20067,5374,0.6864222761527654
940,20069,4183,0.6964701964701965
941,20071,981,0.7866880513231757
942,20073,5212,0.7791897144565705
943,20075,1927,0.7163568773234201
944,20077,4606,0.7633410672853829
945,20079,25831,0.7447526236881559
946,20081,2930,0.6884398496240601
947,20083,1456,0.7599164926931107
948,20085,9888,0.734511959589957
949,20087,14401,0.7529540939035867
950,20089,2500,0.8124796880077998
951,20091,400823,0.7365646230376401
952,20093,2790,0.701533819461906
953,20095,5958,0.7582081954695852
954,20097,2003,0.7845671758715237
955,20099,16345,0.7564678113574305
956,20101,1356,0.7748571428571429
957,20103,57080,0.7488160363125926
958,20105,2461,0.7593335390311632
959,20107,7416,0.768019884009942
960,20109,2127,0.7717706821480407
961,20111,25750,0.7643217571979816
962,20113,22322,0.7649760109664153
963,20115,9794,0.7736176935229068
964,20117,7781,0.7691015123060195
965,20119,3247,0.7097267759562842
966,20121,23944,0.7302894439869461
967,20123,5006,0.7855013337517652
968,20125,27072,0.7632150207211524
969,20127,4651,0.7852439642073273
970,20129,2360,0.7299721620785647
971,20131,7511,0.7379642365887208
972,20133,12430,0.7527858527131783
973,20135,2411,0.7759897006758931
974,20137,4538,0.8002116028919062
975,20139,12248,0.7516416078551703
976,20141,3044,0.7890098496630379
977,20143,4542,0.7456903628304055
978,20145,5445,0.7808690663989675
979,20147,4275,0.7577100319035803
980,20149,15193,0.7032493982595815
981,20151,7451,0.7716445733222866
982,20153,2044,0.8114331083763399
983,20155,49275,0.7638232239463038
984,20157,4018,0.8068273092369478
985,20159,7674,0.7610830110086284
986,20161,57947,0.8148351262040358
987,20163,3957,0.7637521713954835
988,20165,2666,0.806168732990626
989,20167,5487,0.7872309899569584
990,20169,41670,0.7493795633564724
991,20171,3700,0.7495948136142626
992,20173,362989,0.7283597363378247
993,20175,15617,0.6804200069710701
994,20177,133763,0.7517562691784594
995,20179,1953,0.7640845070422535
996,20181,4660,0.7753743760399334
997,20183,3079,0.799117570724111
998,20185,3400,0.7662835249042146
999,20187,1585,0.70917225950783
1000,20189,3973,0.694095038434661
1001,20191,17818,0.7383557102602354
1002,20193,6056,0.7665822784810127
1003,20195,2402,0.8003998667110963
1004,20197,5261,0.7459237204026655
1005,20199,1111,0.7481481481481481
1006,20201,4471,0.7709949991377824
1007,20203,1626,0.7278424350940018
1008,20205,7116,0.7562971622914231
1009,20207,2651,0.8011483831973406
1010,20209,113070,0.7178819720008889
1011,21000,3315996,0.7641658334038122
1012,21001,14450,0.7745497427101201
1013,21003,15069,0.7551112447384245
1014,21005,15975,0.7457635031044302
1015,21007,6421,0.778397381500788
1016,21009,31957,0.7577597040760676
1017,21011,8725,0.7527391942023984
1018,21013,22462,0.782893590324492
1019,21015,85232,0.7173746538620162
1020,21017,15172,0.7591693770327745
1021,21019,38949,0.7861814218239069
1022,21021,22274,0.7834130557118739
1023,21023,6336,0.7464655984919887
1024,21025,10658,0.7679780948263438
1025,21027,15209,0.7582132708509896
1026,21029,55536,0.7472651677229242
1027,21031,9764,0.769424743892829
1028,21033,10099,0.7778034504004929
1029,21035,30479,0.8195262294641177
1030,21037,69736,0.7719624512929507
1031,21039,3950,0.7739028213166145
1032,21041,8093,0.7485893996855055
1033,21043,21216,0.7653679653679654
1034,21045,12190,0.7640238169852711
1035,21047,52880,0.7150294097762153
1036,21049,27244,0.7650015443798612
1037,21051,16958,0.7803957662218132
1038,21053,7821,0.7613901869158879
1039,21055,7205,0.7734836285560923
1040,21057,5332,0.7777129521586931
1041,21059,73051,0.7557833967886112
1042,21061,9504,0.7815146780692377
1043,21063,6252,0.7962302598064187
1044,21065,11333,0.7724236641221374
1045,21067,233170,0.7882611062092001
1046,21069,10842,0.7556453861165319
1047,21071,30577,0.775062736052318
1048,21073,38620,0.7836055595008623
1049,21075,5445,0.7992073976221928
1050,21077,6286,0.7318663406682967
1051,21079,12998,0.7685666982024598
1052,21081,17739,0.7192847295434271
1053,21083,28069,0.7561488106462649
1054,21085,19602,0.7613609881146586
1055,21087,8709,0.773583229703322
1056,21089,28585,0.7744513681929016
1057,21091,6340,0.7402218330414477
1058,21093,78127,0.7402385757463783
1059,21095,22593,0.7716715622651821
1060,21097,14265,0.7569245463228271
1061,21099,13654,0.7502610033518325
1062,21101,35380,0.764972972972973
1063,21103,11593,0.7520108977685521
1064,21105,3848,0.7849857201142391
1065,21107,36029,0.7678815004262575
1066,21109,10312,0.7641914925151919
1067,21111,569289,0.7681717348359727
1068,21113,36037,0.7417157205779442
1069,21115,18107,0.7752611748587087
1070,21117,119774,0.7498998246932131
1071,21119,12810,0.7836779640278967
1072,21121,24020,0.753379543957595
1073,21123,10818,0.7622067216233355
1074,21125,44538,0.7568182976771058
1075,21127,12179,0.767906683480454
1076,21129,6349,0.8049955623177381
1077,21131,8892,0.7862068965517242
1078,21133,19089,0.7785390921326318
1079,21135,10562,0.7614996395097332
1080,21137,18642,0.7534556624363431
1081,21139,7566,0.7948313898518752
1082,21141,20247,0.7544997205142537
1083,21143,7031,0.8456819821987009
1084,21145,50859,0.7757035003431709
1085,21147,14189,0.7751010597618267
1086,21149,7306,0.7665512538033784
1087,21151,65066,0.7847218872111534
1088,21153,10139,0.7604440111002775
1089,21155,14932,0.753380423814329
1090,21157,24908,0.7920376494530654
1091,21159,10171,0.7866811044937737
1092,21161,13225,0.7561463693539165
1093,21163,20797,0.7271169848262359
1094,21165,4842,0.7678401522359658
1095,21167,16293,0.7638179175847358
1096,21169,7680,0.7604713337954253
1097,21171,8417,0.7677642980935875
1098,21173,19999,0.7547077248198045
1099,21175,11083,0.7960209724915607
1100,21177,24678,0.7834534429664434
1101,21179,32152,0.7401984483274627
1102,21181,5411,0.7583742116327961
1103,21183,17908,0.7511114839359114
1104,21185,43520,0.7215332581736189
1105,21187,8178,0.7543584540171571
1106,21189,3697,0.7774973711882229
1107,21191,11197,0.7526383007326746
1108,21193,22468,0.7825299526330454
1109,21195,50762,0.7806656003937008
1110,21197,9508,0.7538254182192976
1111,21199,48705,0.772322915180058
1112,21201,1792,0.7852760736196319
1113,21203,13099,0.767999530956848
1114,21205,18771,0.8044829211845883
1115,21207,13642,0.7766581269570167
1116,21209,34505,0.7314565535369809
1117,21211,31631,0.751794457384608
1118,21213,13059,0.753679228949039
1119,21215,12675,0.7429224547212941
1120,21217,19047,0.7770479765013055
1121,21219,9067,0.7276886035313002
1122,21221,11111,0.7748796987237604
1123,21223,6599,0.7491202179589057
1124,21225,11560,0.7703071899780103
1125,21227,87880,0.7722862767154106
1126,21229,9003,0.7683707433643424
1127,21231,16117,0.7743717868639792
1128,21233,10432,0.7658762205418105
1129,21235,27128,0.7612313045430311
1130,21237,5587,0.7596193065941537
1131,21239,18936,0.7592926741248647
1132,22000,3415357,0.7533811476313879
1133,22001,44910,0.7270166577631004
1134,22003,19870,0.7712311752833411
1135,22005,76460,0.7131464813692114
1136,22007,17665,0.7542376499722472
1137,22009,31790,0.7555914719653934
1138,22011,26359,0.7392999382958434
1139,22013,11012,0.7672263638263778
1140,22015,86945,0.7432530625154943
1141,22017,192315,0.7542681659338979
1142,22019,143756,0.7457461819389111
1143,22021,7758,0.7656928543229372
1144,22023,5183,0.7578593361602574
1145,22025,8057,0.7741904487364274
1146,22027,13815,0.8034312300087235
1147,22029,15589,0.7486792815291519
1148,22031,20006,0.7505252100840336
1149,22033,336506,0.7644892553121401
1150,22035,5766,0.743137002191004
1151,22037,16075,0.7931612966891992
1152,22039,24817,0.7302554143126178
1153,22041,15450,0.7439687966485289
1154,22043,17158,0.7691066385763593
1155,22045,53398,0.7290824685963954
1156,22047,25885,0.7753017641597029
1157,22049,12570,0.7723976895661792
1158,22051,335155,0.7748316965359078
1159,22053,23196,0.7341900360828005
1160,22055,167315,0.7551065538997553
1161,22057,72652,0.7542930708694118
1162,22059,11366,0.7633310946944258
1163,22061,37130,0.7944795121429336
1164,22063,92696,0.7240404292878009
1165,22065,9071,0.7501033655833953
1166,22067,21061,0.7527431287751528
1167,22069,29966,0.7573674366880655
1168,22071,270614,0.7870598466097973
1169,22073,113347,0.737360135310955
1170,22075,16713,0.7253276625292944
1171,22077,17327,0.759889483378651
1172,22079,97599,0.7415604841467028
1173,22081,6778,0.7455725442745572
1174,22083,15440,0.7449939686369119
1175,22085,18311,0.7556224982461932
1176,22087,26720,0.7443518957015907
1177,22089,38572,0.7308071239105722
1178,22091,8440,0.753369633133982
1179,22093,16401,0.7420595421228848
1180,22095,33568,0.73094678163923
1181,22097,60704,0.7280053727333781
1182,22099,38389,0.7359854294478527
1183,22101,40746,0.7455809698078683
1184,22103,173604,0.7427226833233508
1185,22105,90677,0.7487964193993245
1186,22107,3923,0.746953541507997
1187,22109,82737,0.7396477740032184
1188,22111,17493,0.7699044936402447
1189,22113,42522,0.7331505715615787
1190,22115,37822,0.7227041693736386
1191,22117,35305,0.7484947421981004
1192,22119,31497,0.7643604241997719
1193,22121,17861,0.7508407600470826
1194,22123,8746,0.7537056187521545
1195,22125,12907,0.826048
1196,22127,11871,0.7752236661660027
1197,23000,1053828,0.7933295241278538
1198,23001,83394,0.77430316985757
1199,23003,57486,0.799860859885905
1200,23005,222780,0.790914319390501
1201,23007,24721,0.8034646385855434
1202,23009,44441,0.8166599287000624
1203,23011,96843,0.7928138124125058
1204,23013,32026,0.8059693980269781
1205,23015,27989,0.8122877789708912
1206,23017,45516,0.787024709076133
1207,23019,123568,0.8027910058925567
1208,23021,14170,0.8080980895352153
1209,23023,27871,0.7897033406057858
1210,23025,41052,0.7860151642796968
1211,23027,30639,0.7899499819522509
1212,23029,26292,0.8002191380569759
1213,23031,155040,0.7864820855167376
1214,24000,4420588,0.765661762464424
1215,24001,61568,0.8199555182654787
1216,24003,412595,0.7673958813814037
